score,user,message,date
1,AHMAD UKASYAH,Percuma ada aplikasinya. Tapi tetap penulusuran ke google. Mending langsung buka website. Dana aplikasi ke mana?,2024-11-21 04:29:47
1,richo adriansyah,Daftar pelatihan malah kembali ke beranda terus.,2025-04-25 02:10:38
1,brings me to life,Sayang banget kriteria lokasi sesuai KTP nya tidak lengkap,2024-10-24 02:07:14
1,Kartika Sari,Bisa daftar tp tidak bisa kirim kode otp untuk verifikasi... .. ini aplikasi harga berapa? Cuma ngehabisin duit pajak rakyat.,2024-12-17 13:43:47
1,Rosadi Imm,Aplikasi sangat tidak berguna udah download aplikasi malah dipindahkan lagi ke wab,2023-06-19 04:43:27
1,Aam Muharam,Makin kesini makin ga bener nih aplikasi tiap kali mau login selalu susah,2024-08-09 02:14:23
1,Velli Cia,"Waktunya klaim ke 6 gagal terus, udah diundur bulannya ,sekarang diklaim gagal mulu , ada bakat2 korupsikah ? Kok segitunya bikin aplikasi menyusahkan orang 😌",2024-05-14 00:30:27
1,Muhammad Yunus,aplikasi apaan ini setiap daftar . selalu di bilang sudah terdaftar . kalian itu di biaya masyarakat jangan di perumit,2024-12-02 18:56:33
1,Syamsul hidayat,Tolong perbaharui karena nunggu kiriman OTP terlalu lama,2023-06-29 13:22:21
1,Dandi Ajjah10,"padahal blom pernah daftar tapi Keterangan ""KTP SUDAH DAFTAR"" ???",2025-05-06 14:43:03
1,Ismu Lur,Sekarang bikin atau perpanjang kartu kuning bukannya nambah gampang malah nambah ribet. Nunggu kode otp lama banget,2024-12-10 07:39:42
1,Laskar Pelangi,"Susah. Pas mau masuk akun, jkp nya ga timbul dan gambar lencana proteksi jaminan kehilangan pekerjaannya msih warna abu abu... Kesel bgt error' Mulu..",2023-10-31 16:54:16
1,Susahnya Perjalanan,"Mau nambahkan no hp gk bisa,gak nerima kode otp,tanya ke cs yang jawab robot,malah dikasih link,gak nemu solusinya ,akhirnya gak bisa nambah no hp,parah parah parah",2024-01-23 09:36:59
1,MUH PIRDAUS,kurang maksimal aplikasinya,2025-05-14 04:06:59
1,Deni Aviyanto,"Apa ini, belom pernah daftar tapi katanya nik sudah terdaftar",2024-11-28 05:54:38
1,Baharuddin Yusuf R,"tulisan opsional, tapi diharuskan mengisi. menyulitkan.",2023-12-09 09:48:20
1,Chriswanti Pangestu,"Kenapa aplikasinya tidak bisa dibuka ya? Hanya muncul layar putih saja di hp saya, hp saya tipe Samsung Galaxy A50",2023-12-29 02:52:19
1,nanang saputra,"Di JMO Terdaftar JKP di siap kerja tidak terdaftar.melapor ke bpjs tenaga kerja lempar ke call center jkp tetapi di hubgungi tidak bisa jawaban jam kerja mulai jam 8 sampe jam 4 sore sementara pas hubungi masih jam 2. Pengaduan via email sama sekali tidak ad balasan. Tolong min ,saya butuh jawaban dan tindakan bukan kebisuan .",2023-08-24 08:42:08
1,Rohmat Saepudin,Lemot respon vps lemot jangan bilang ga sanggup beli vps apalagi ups server lemot banget,2022-12-04 12:39:33
1,Anna Martiana,Aplikasi bobrok bgt. Udh ngajuin JKP dr tgl 7 Mei 2024 ampe skrg status msh verifikasi. Udh mw sebukan woy!! Udh telp berkali2 ke jkp nya pd ngaco smw arahannya. Ga ada yg bener. Disuruh tunggu2. Sampe jamuran org disuruh nunggu. Sungguh zholim ini pegawai jkp. Mempermainkan hal org!!!,2024-05-24 11:59:16
1,Denny Saputra,Timeout Gateway? Apaan dah mau login aja sulit,2025-05-19 08:28:01
1,Rena Yuliyani,Apk nya ngak mau di bukak. Padahal memori luang banyak.,2024-01-15 09:56:57
1,Marwan Alfrzzz,"Aplikasinya kayak sampah, websitenya kaya sampah. Cakpek banget gue",2025-02-25 10:27:05
1,Asep Misbah (A Misbah Tamami),"Sekarang apk nya tidak berfungsi, mungkin sudah tidak terpakai",2025-04-24 00:22:14
1,Ayano Kaname,Otp ubah password sampai 5 kali gak ada yang terkirim,2025-02-17 03:30:07
1,Merza Saputra,Ngapa gak d buatin kartu kuning sekalian dari aplikasi ini..astaga nyusahin aja...ciri khas aplikasi pemerintah..,2025-02-20 15:12:53
1,Fandhy Achmad,"percuma apa apa ujung²nya lari ke web juga, fungsi sebagai aplikasi apa terus???",2025-03-27 01:51:25
1,ikfir,coba pecat/phk yang bikin aplikasi ato semua orang pemerintahan trs suruh ngajukan jkp n gunain aplikasinya biar tau permasalahannya n bobroknya dimana,2025-04-08 06:00:18
1,Dady Supriyadi,bahhh.... dokumen yg diminta sudah lengkap ttp aja d tolak anggaran buat yg terkena PHK ttp aja d persulit biar kagak keluar 😝,2025-04-21 17:56:01
1,Aa Baron,"yg bagian cs aplikasi ini ngga becus masa saya minta code OTP sampai 3 jam ngga di kirim""",2025-04-11 09:00:01
1,041_MUHAMMMAD YUSUP TAZIRI,Skil hub kocak terus muter muter gak jelas gak bisa daftar pelatihan malah ke halaman utama siap kerja kocak developernya,2023-07-14 06:00:45
1,C Bening,Ini kenapa yah kok ga bisa log in terus,2025-02-06 23:09:57
1,Ari Yuli,"Aplikasi apa ini co, sekelas aplikasi untuk pelayanan warganya ampas bener uangnya masuk kantong ya👀",2025-04-06 23:05:45
1,Alfian baturedi1988,"Gimana caranya menyelesaikan misi,tidak bisa melamar pekerjaan di ekspor lowongan pekerjaan,tidak bisa menampilkan perusahaan yg dilamar😬😬😬",2025-02-05 13:37:23
1,Rizky Maulana,"kemana nih OTP GK Datang Datang , kena macet dijalan gitu ya, gaguna",2025-04-10 04:54:49
1,Aman Setiawan,JKP ke 6 hangus Karena pemberitahuan kurang jelas melalui aplikasi ini .. memang nya sengaja d persulit buat klaim manfaat JKP bulan ke 6 jadi hangus,2025-03-22 17:17:02
1,Sukar Lestari,"Tolong dipelihara servernya, bikin emosi saja",2025-03-04 15:27:43
1,Kang Dhyie'llhau,"saya di PHK sudah jalan 6 bulan pengajuan di tolak trs, aplikasi sama pemerintah gajelas",2025-04-01 07:59:22
1,Aldi Nur Hakim,Aplikasi payah ambil foto gagal terus bagus aplikasi pinjol. Makan aja tu uang rakyat yang kuat bawanya ke akhirat 👍🏼,2023-07-28 04:42:20
1,Arva 93marc,"aplikasi apaan ini bisa2nya data nik salah sama ibu kandung,trus harus masukin nama ibu siapa? malin kundang kah?",2025-02-20 09:25:32
1,jawir Nyamat,Mau sempurna in profil tpi error trs pdhl udh bner,2024-05-21 13:08:49
1,james bond,Aplikasi sering error. Untuk BPJS buat aplikasi yang mempermudah.,2023-09-30 13:44:16
1,Nizar zay,Heran apk pemerintah ko bisa banyak gangguan gini,2025-05-27 13:07:21
1,IQBAL NUR HIDAYAH,bosok kode verifikasinya ga masuk nik udah kedaftar,2025-06-26 23:16:20
1,Hendry Nahak,"Bintang 1 ya lokernya masih ada penipuan, pikir interiew online mau diterima kerja di perusahaan/ kantornya. Mala suruh buat daftar shopee kerja trus buat ngerjain tugas, pura"" pesan nanti dapat bayaran, okelah cobak tahap awal-tahap 3 aman, masuk tahap ke4 saldo GK cukup, trus suruh kita mau depo, untuk gua pinter, langsung gua kick saja itu org",2024-09-15 20:28:02
1,temon lemom,Kaga jelas disnaker ga ada kerjaan org mw buat surat pendukung bikin paspar malah suruh download apk ini...buat apa ada disnaker klw ujung ujungnya ga guna tolol...pengajuan online itu 1 untuk mempermudah jikalaw tidak bisa ke kantor disnaker ini udah bisa ke kantor disnaker ciamis mlh suruh balok suruh via apk ini yololnya lebangetan.. 2 biar ga ribet..ini mlh tambah ribet persaratan suruh di perlihatkan ke kantor disnaker habis itu eh suruh balik lagi bikon via online tololnya minta ampun dah,2024-03-14 09:48:49
1,Khanza 23,"Gak jelas bgt udah lakukan perintah mlah ttp aja loading, mau bantu apa gak sih",2023-08-25 02:24:00
1,Wunita Octaviani,Aplikasi tidak bermutu. Mau edit yg salah tidak bisa.,2024-07-23 09:48:24
1,Muhammad Zulfahmi Mahendra,"INI APLIKASI SENGAJA DIBUAT UNTUK SUSAH, SUPAYA KITA SUSAH UNTUK AKSES DAN KLAIM JKP KITA, SEKELAS APLIKASI PLAT MERAH BUG NYA MINTA AMPUN, RATING UDAH JELEK BUKAN NYA BEBENAH",2025-05-15 05:10:49
1,liladit vert,Apk konyol bisa beroperasi sampe jam 9 doang buat verifikasi gabisa di atas jam segitu hadeh pemerintah bikin apk udah ke bikin game pou gabisa Handel dengan baik,2024-07-10 14:52:04
1,NgixNgox Permana,Wajib di B1 saya daftar susah nge live chat ga ada solusi.... Slow respon hanya robot yang beker ja,2023-04-11 05:12:37
1,Mul Yana,Aplikasi kg ada manfaatnya sama sekali cuman ngabisin paket doang,2024-07-19 13:26:58
1,nurhalimah shadyah,Munurut saya enakan kaya dulu iyh kalo misalkan akun nya hilang nggak bisa daftar lagi,2024-01-15 06:44:09
1,hafidza yahya,Sekelas aplikasi pemerintah masak kayak gini...parah sangat tidak membantu...aplikasi sampah ..,2024-02-02 11:46:30
1,ayu agustin,Susah buat log up....loadingnya lama....,2023-03-16 00:38:55
1,Ossi Aulia Ferina,saat ingin buat akun dan verifikasi nama ibu invalid padahal NIK sudah benar,2024-08-14 06:33:46
1,Ja'far Asia,"Verifikasi nya gak jelas, Nungguin kode sampe 1 jam gak masuk2. Rupanya malah dikira via email. Itupun gara2 liat ulasan di sini.",2023-06-10 08:02:51
1,Syafira Izzati Putri,Ga bisa aktivasi akun. Berkali kali ga dapet kode verifikasi,2023-07-16 05:14:54
1,Lukman Romadhani,"Kenapa aplikasi pemerintah kebanyakan bobrok ya sistemnya, banyak bug dan susah digunakan",2024-10-12 04:34:00
1,Tina Charif,"Ndak bisa daftar katanya NIK udh terdaftar, padahal baru download. Bisa tanya dimana ya",2023-02-19 10:34:08
1,Jisro Silaban,"Error teruss Aplikasi punya pemerintahan tapi gini kualiatasnya, 👎👎👎",2023-04-20 05:20:44
1,EL-Farid,"Sangat tidak membantu,payah bilangin ke yang jabatan paling atas,gak usah umbar janji ribuan bahkan jutaan lapangan pekerjaan,PERCUMA Hanya orang tertentu yang bekerja Yang pendidikan rendah,yang tidak berpengalaman,yang umurnya lebih dari 28 thn,,mending MINGGIR WIR",2024-01-01 23:33:10
1,Ramadhan_ Noval,tak jelas udah 5x pengajuan ditolak terus padahal ngga ada salah,2025-05-14 02:00:30
1,Dhanu Ramanda,"ribet amat si ni apk, gausah di buat ngapa pengembangan apk masih 0",2025-05-27 23:50:49
1,Rezki Fadillah,saya nambahin no telpon Setelah di simpan malah ttp gak ada no telpon nya anehh,2024-05-14 11:34:53
1,Ibnu Amey,"Kok error terus, padahal data saya udah sesuai.",2024-07-04 06:30:51
1,Suteni Teni,Ini kenapa gak bisa masuk malah layar putih doang,2023-12-05 00:29:02
1,Pann,Ini gw udh daftar pelatihan pas udh download formulirnya gabisa dibuka woi file PDF padahal HP aja android loh,2024-07-14 16:02:39
1,DedeReaydhen Riyuni,rata2 aplikasi pemerintah indonesia selalu mempersulit rakyat nya,2025-05-24 07:18:29
1,I Putu Yoga Pratama,saya sudah memasukan data secara benar tapi tidak bisa verifikasi,2025-01-02 10:51:37
1,Zakuya,Apk jelek banget ga bisa masuk malh ngeblank layar putih trus,2023-11-18 10:43:21
1,Yuzan Harun,"Kenapa pas melengkapi data selalu eror, dimohon untuk segera memperbaikinya biar gua bisa buat kartu AK-1",2024-05-23 13:40:38
1,Jjj Fff,Aktivasi Error tolong diperbaiki Secepatnya,2023-08-03 05:44:20
1,MUHAMMAD IFDAL,Terbaik dalam bikin Aplikasi gak guna...,2025-02-18 17:44:05
1,Wisnu Setiawan,"Eror aplikasi, saat foto selfie tetap gk tersimpan walau udah ber kali kali di lakukan",2024-07-14 02:46:37
1,Endah Lisna,opsi daftar pencari kerja susah diakses,2024-05-30 00:35:14
1,Kiran,"Nunggu kode verifikasi nya ngga masuk-masuk , gimana ini tolong ditingkatkan lagi app nya .",2023-05-12 10:54:53
1,Ahmad Yusuf Habibi,Percuma di download kalau apk nya gk bisa di gunakan... Macam GK niat untuk memajukan bangsa.... Miris lihat nya😇,2024-03-08 03:12:09
1,Ridwan 14,"Aplikasi gak jelas,verifikasi data klaim jkp sudah sebulan masih di verifikasi",2024-08-25 04:46:32
1,rhariyadi hryd,"apa ini aplikasi gak ada ngirim kode otp dah nunggu berjam"" jg",2025-01-01 12:18:30
1,dinda safitri,"Aplikasi nya gajelas, pas daftar suru masukin nama ibu kandung tapi kok gabisa aneh jelas jelas itu nama ibu kandung saya gada salah ketik sesuai sama yang di kartu keluarga. Bikin binggung nama ibu kandung gabisa anehhhhhhhh",2024-12-01 04:16:55
1,Aam Mukti,"Daftar aja tidak bisa, verifikasi sulit",2023-09-04 14:06:13
1,Purple U,udh di install tp gk muncul apa2 pas dibuka,2024-01-09 06:33:06
1,hadhdiau 234,"Nggak bisa dibuka aplikasinya , solusinya gimana",2023-07-15 22:27:08
1,rini eka putri,"Ini aplikasi nya kenapa sih ga bisa"" masuk pdhl kan perlu buat kerja gimana sihhh🙂",2024-05-15 07:22:15
1,Cici Rahmayanti,"Masa lokasi domisili hanya beberapa daerah di Indonesia, saya jadinya gak bisa melengkapi biodata",2024-07-02 07:12:52
1,Ryan Adrian,"Tidak bisa daftar, verifikasi berulangkali.",2024-04-19 10:59:18
1,Renaldi Renaldi,Siap kerja lemot ngga bisa ngeriset data minim sekali anjir,2023-06-06 10:25:03
1,Muhammad Badru,"Perbaiki tuh, otp nya error Mulu. Lumutan aku nunggu. Pelayanan publik Disnaker nya buruk.",2023-08-04 07:02:42
1,Gif 79,Rusak sih apk nya dari webnya juga ga bisa ngisi profil . Gimnasih ini,2023-05-03 08:14:26
1,Yulianda Siregar,Saya tidak bisa memasukkan nomor handphone ke akun saya kenapa? Apa yang salah di aplikasi siap kerja?,2023-01-14 05:11:09
1,Abay fashion,Aplikasi yg sangat payah dan tidak berguna deplovernya kemna nihh,2024-01-21 18:17:32
1,Toni Khoerudin,"Gak bisa verifikasi, ada tombol metode lain verifikasi tapi gak guna",2022-11-25 10:22:02
1,Gatau Males,Tidak bisa buat simpan data,2023-06-05 05:05:59
1,Revi ov,Sumpah uda login tb tb akun gal bisa di akes. Gimana sih ini. Sudah pengajuan luppa sandi juga masih belom bisa,2023-07-22 08:49:51
1,mega agustina,Ada apa ini ko jadi ga bisa masuk ke akun sihh payah bgt deh ini padahal aku baru di phk pemerintah gmana ini ada hak saya yg harus kalian bayarkan selama 6 bulan karna saya di phk !!!!,2024-03-14 08:25:08
1,Wahyu Lasmana,"Pas verifikasi no ibu kandung,,nomor nik tidak terdaftar di dukcapil,,kan aneh",2022-11-02 15:55:04
1,Carik Bener,"Aplikasi yang tidak membantu, Gak ada CS Gimana mau ngasih solusi Pemeruntah gaje",2024-01-15 07:52:11
1,Lusiana Sitohang Natalia,Tidak dapat dibuka aplikasinya,2023-03-29 12:47:02
1,Mawan 9,"Aplikasi cacat ,apa sengaja mempersulit untuk klaim JKP mau isi biodata aja susah gk bisa²",2023-10-10 14:18:01
1,Riski Aprildhan,data saya hilang ga kedaftar terkeluar padahal saya ga ada keluar dari pelatihan,2023-04-10 18:18:01
1,R Fatiyah Rahardiyan,Bikin aplikasi pas di buka susahh.. Mau ngajuin klaim JKP jg susah. Mau heran tp aplikasi pemerintah,2023-01-16 08:13:47
1,Najib Fathurrohman,Udah bisa di download tpi TDK bsa Masuk lodingg luar putih mlu,2023-12-12 14:30:15
1,Puput Setiawan,Saya mau klaim JKP.. tapi menu lapor PHK di aplikasi tidak muncul.. payah parah,2023-05-27 14:03:39
1,Muharlien .A.F,"Sumpah kagak jelas ni apk masa mau ngisi alamat tempat lahirnya daerahnya gak lengkap,kalo emang belum siap pake apk ya jangan di di buat apk nya,apk setengah mateng udh di buat aja kagak jelas emang",2025-01-24 18:02:40
1,Hari Wibowo,pasword saya lupa.mau minta bantuan lupa pasword.kode otp di no.telpon ataupun email tidak di terima.jadi gk bisa di pakai,2023-04-10 04:17:35
1,Suherman Suherman,Parah ni apk tolong di perbaiki lagi jangan kebanyakan eror,2023-06-25 14:39:59
1,Saropi Ozborne,"Apk unfaedah,dari daftar sj sdh dipersulit,bagaimana msk nya 👎👎👎",2023-04-21 14:31:03
1,ikhsan mamangkey,"Ane sekali mau lengkapin profil setelah dilanjutkan malah tertera tulisan merah ""jam akses tidak sesuai"" sungguh ane",2023-07-27 14:21:37
1,Ari Ruswandi,Sangattt dan Sangatttt Tidak Berguna sama sekali.!!!!,2024-02-29 11:13:35
1,exytian shokibi,"Aplikasi cacad kebngakan nghang,.aplikasi bikin orang tambah jadi pengangguran",2023-05-05 03:57:23
1,E Ramdani,"Payah. Sok tau banget ini aplikasi. Saya mau daftar akun. Malah gak bisa. Katanya data tidak sesuai pas ferivikasi nama ibu kandung.. wooyyyyy yang tau itu saya bukan anda. Saya tau ibu saya siapa, kakek saya siapa. Tetangga siapa. Anda jangan sok tau lahhh.. bikin ribet aja...",2024-07-09 13:13:42
1,Ahmad Husen,Ko isi data. Data tanggal lahir ga sesuai. Padahal sudah sesuai,2023-05-14 07:08:48
1,Roynaldi Herkiansah,Aplikasinya selalu halaman kosong,2023-07-02 06:48:44
1,Firmansyah Gumay,Ternyata betulan... Kita input NIK katanya tidak sesuai. Kok bisa y.,2022-11-02 03:23:32
1,Hendrawan Koble,Apk gazebo...udh jelas baru download...masa jawabnya udah pernah terdaftar...hadeuhhh,2023-10-23 15:18:29
1,Lady ADE,Hasil Assesment tidak muncul. BLK tidak berurutan di mana. Lowongan pekerjaan php.,2022-12-20 10:53:39
1,Hadi,"Baru download eh langsung unistal, ternyata isinya ......masih mendingan cari loker di facebook, jobstreet atau email langsung tembus ke hrdnya....",2024-03-05 09:15:42
1,Airin Puspitasari,Ini kenapa ya manfaat klaim yg ke 6 kok nggk masuk2 suda 2 bulan lebih ini nggk masuk tolong lh di perbaiki kendala ini,2024-12-03 07:00:21
1,Green Tea,Ini gimna udah jelas saya minta kode OTP tapi gada masuk ke email buat pusing😠,2024-03-21 16:11:11
1,Dragon Fly,"Apk gak jelas,sudah download dalam bentuk apk masih di arah kan ke browser crhome,terus fungsi ini apk buat apa",2024-01-14 07:21:34
1,fierda lestary,Knp gabisa di klik sih ini aplikasi. Aneh,2024-05-07 08:27:13
1,Mohamad Pilar Umar Ramadhan,Ga bisa daftar nik salah terus padahal udah bener,2024-05-15 00:42:28
1,Dimas Wahyudi Rumodar,Ini mau ngisi informasi pendidikan tapi gabisa gagal terus,2023-10-09 06:56:17
1,Rio Yuliansyah,"Nomor KTP sudah terdaftar, padahal belum pernah daftar. Tolong solusinya",2024-10-22 04:23:22
1,hambali ham,Gak bisa login cuma putih doang GK bisa masuk ke apknya,2023-12-29 08:21:51
1,Aprizal,Apk berjalan dengan lambat tidak sat set sat set,2023-07-23 10:58:01
1,Husman 01,"Ini akun hanya nambah orang orang depresi aja,Lah ngirim kode OTP aja gak masuk-masuk. Niat gak sih bantu orang yang lagi nganggur???",2023-08-07 02:44:28
1,Pocket TOY,"Aplikasi pemerintahan gak ada yang bener, gaji buta semua. Gak becus.",2024-05-19 11:29:59
1,FX NUGROHO,Hai !! Orang-orang pusat...bisa bikin program JKP harus bisa tanggung jawab dong..!! Bentar2 di bikin error...uang hak kami dari iuaran dibayar tiap bulan selama belum di PHK di embat.. Pengurusan kendala berbelit belit...kantor cabang masa bodo..tak tau menahu. Di lempar sana sini. Cuma di buatkan laporan pengaduan via email dan di suruh hanya menunggu yang tidak ada kepastian...sampai dibikn gagal memperoleh uang tunai yang merupakan hak kami sepenuhnya. Terkutuklaah..!!,2024-02-11 09:58:53
1,Fhmy Maxlan,Buruk sulit untuk verifikasi wajah di persulit sekali gagal terus,2024-05-06 03:48:08
1,Adrian Rangga Maulana,aplikasi ngga jelas masa kecamatan daerah gw ngga ada gmn mau isi lengkapi profil nya,2024-11-06 22:07:38
1,Wendel,"Aplikasi ngak berguna,banyak fitur yang eror",2024-05-07 16:10:30
1,muhamad ferdy,Kenapa ya kok kode otp nya ngga masuk2 ke no telp,2023-08-09 05:17:14
1,Harmi Arifin,Aplikasi sampah Tidak bisa menerima otp,2023-08-04 02:37:18
1,Siti Awaliyah,Gk guna banget aplikasi buat pencitraan pemerintah doang baru klaim pertama langsung g bisa klaim jkp lagi difitnah sudah bekerja wkwkwk mang kocak aplikasi pemerintah ini,2023-11-19 03:55:30
1,Tri Yadi,"Ya Allah mau kerja keluar negri hrs pake aplikasi ini , tp aplikasinya massa Allah sangat sangat buruk, apa yg hrs di lakukan orang kaya saya ini , orang lemah , minim pengetahuan , di repot kan sama orang yg kerjaya cuman ngerepotin orang susah. Dan di bayar",2023-07-12 15:56:04
1,Miko_putra_rizki 04,Ini tim it nya anak magangkah? Katanya meminta kode otp tapi ga dikirim-kirim gimana mau masuk,2023-11-27 10:18:55
1,Aditya Nurfajri,tiap mau upload dokumen kembali terus apknya,2023-12-26 03:20:47
1,Akhmad Afandi,"Masih perlu banyak perbaikan, apa saja yg perlu diperbaiki, silahkan lihat komen negative di komen sebelumnya!!!",2023-06-16 00:46:03
1,arian januardhi,apa karena lembaga kominfo lagi kena geprek jadinya semua apk error.. enaknya jd karyawan plat merah.. coba jd karyawan plat kuning,2024-11-25 22:51:33
